emp_no,first_name,last_name,gender,birth_date,hire_date,salary,title,from_date,t_to_date,de_to_date,de_dept_no,d_dept_no,dept_name
258470,Weiwu,Butner,F,1965-01-04,1994-11-01,98002,Staff,1995-02-14,9999-01-01,9999-01-01,d007,d007,Sales
466367,Hiroyasu,Strandh,M,1965-01-05,1989-06-05,40000,Senior Staff,1997-06-05,9999-01-01,9999-01-01,d009,d009,Customer Service
452365,Fei,Gadepally,M,1965-01-05,1987-08-21,40000,Engineer,1997-11-13,9999-01-01,9999-01-01,d005,d005,Development
408114,Geoffrey,Ladret,M,1965-01-05,1992-01-22,75323,Engineer,1994-01-03,9999-01-01,9999-01-01,d005,d005,Development
447999,Shiv,Vilarrasa,F,1965-01-05,1990-08-01,48626,Senior Engineer,1995-08-01,9999-01-01,9999-01-01,d005,d005,Development
217286,Yannik,Spelt,F,1965-01-05,1992-09-22,40000,Technique Leader,1992-09-22,9999-01-01,9999-01-01,d005,d005,Development
251680,Moty,Sommen,F,1965-01-05,1985-10-15,54883,Senior Engineer,1990-08-14,9999-01-01,9999-01-01,d005,d005,Development
82919,Shigeu,Claffy,M,1965-01-05,1985-11-11,40000,Engineer,1998-02-03,9999-01-01,9999-01-01,d005,d005,Development
282894,Fay,Bellmore,F,1965-01-05,1989-05-03,53242,Senior Engineer,1998-05-03,9999-01-01,9999-01-01,d005,d005,Development
431887,Poorav,Ranst,M,1965-01-05,1995-08-09,44157,Senior Engineer,1996-06-01,9999-01-01,9999-01-01,d005,d005,Development
38043,Michaela,Randi,M,1965-01-05,1985-11-23,49927,Senior Engineer,1994-11-23,9999-01-01,9999-01-01,d005,d005,Development
279115,Maren,DuCasse,M,1965-01-05,1997-11-29,55885,Engineer,1997-11-29,9999-01-01,9999-01-01,d005,d005,Development
413666,Remco,Duclos,M,1965-01-05,1988-04-18,62764,Senior Staff,1996-04-18,9999-01-01,9999-01-01,d002,d002,Finance
58141,Bezalel,Karner,M,1965-01-05,1993-05-09,46317,Staff,1994-09-27,9999-01-01,9999-01-01,d002,d002,Finance
467176,Przemyslawa,Borovoy,F,1965-01-05,1987-03-07,56585,Senior Staff,1998-06-18,9999-01-01,9999-01-01,d003,d003,Human Resources
224934,George,Miake,M,1965-01-05,1988-01-02,40000,Senior Staff,1996-01-02,9999-01-01,9999-01-01,d003,d003,Human Resources
34261,Kyoichi,Callaway,M,1965-01-05,1990-12-30,40000,Senior Staff,1996-12-29,9999-01-01,9999-01-01,d003,d003,Human Resources
487988,Ekawit,Schaft,M,1965-01-05,1988-07-13,40000,Senior Staff,1999-05-20,9999-01-01,9999-01-01,d003,d003,Human Resources
465501,Mrinalini,Gire,M,1965-01-05,1992-11-09,40000,Senior Staff,2000-11-09,9999-01-01,9999-01-01,d003,d003,Human Resources
484142,Perry,Cooman,M,1965-01-05,1987-04-23,40000,Senior Staff,1993-04-22,9999-01-01,9999-01-01,d003,d003,Human Resources
484126,Manton,Lueh,F,1965-01-05,1985-11-18,48754,Senior Staff,1989-04-07,9999-01-01,9999-01-01,d003,d003,Human Resources
205174,Leszek,Spinelli,M,1965-01-05,1986-12-19,55525,Staff,1998-12-10,9999-01-01,9999-01-01,d001,d001,Marketing
47708,Edwin,Haldar,M,1965-01-05,1989-05-04,76137,Senior Staff,1995-07-12,9999-01-01,9999-01-01,d001,d001,Marketing
242104,Richara,Sudkamp,F,1965-01-05,1987-07-15,57772,Senior Staff,1994-09-05,9999-01-01,9999-01-01,d001,d001,Marketing
44900,Mark,Schwaller,F,1965-01-05,1989-09-06,47805,Senior Staff,2001-08-10,9999-01-01,9999-01-01,d001,d001,Marketing
447966,Kamakshi,Hebert,M,1965-01-05,1991-05-28,57165,Senior Engineer,2002-01-17,9999-01-01,9999-01-01,d004,d004,Production
272316,Surveyors,Muhling,M,1965-01-05,1991-08-10,46031,Engineer,1999-07-19,9999-01-01,9999-01-01,d004,d004,Production
202552,Morris,Saoudi,M,1965-01-05,1991-11-22,40000,Senior Engineer,1998-11-22,9999-01-01,9999-01-01,d004,d004,Production
442312,Zengping,Cusworth,F,1965-01-05,1991-06-07,50796,Senior Engineer,1997-06-06,9999-01-01,9999-01-01,d004,d004,Production
287334,Elliott,Speer,M,1965-01-05,1993-11-30,47441,Engineer,1998-08-08,9999-01-01,9999-01-01,d004,d004,Production
209101,Xinyu,Edelhoff,M,1965-01-05,1994-09-13,50790,Senior Engineer,1997-10-26,9999-01-01,9999-01-01,d006,d006,Quality Management
486808,Geoffrey,Siochi,M,1965-01-05,1991-03-08,40000,Senior Engineer,1998-12-27,9999-01-01,9999-01-01,d006,d006,Quality Management
284856,Moto,Kobara,M,1965-01-05,1991-12-12,40000,Senior Engineer,1998-12-12,9999-01-01,9999-01-01,d006,d006,Quality Management
235458,Gio,Heuser,M,1965-01-05,1992-06-28,46139,Senior Staff,1999-06-29,9999-01-01,9999-01-01,d008,d008,Research
462795,Somnath,Cummings,M,1965-01-05,1993-10-20,47611,Senior Staff,2002-07-10,9999-01-01,9999-01-01,d008,d008,Research
248256,Sajjan,Falby,M,1965-01-05,1996-08-29,68786,Staff,1996-08-29,9999-01-01,9999-01-01,d007,d007,Sales
488142,Denis,Narlikar,M,1965-01-05,1986-09-21,40612,Senior Staff,1997-06-30,9999-01-01,9999-01-01,d007,d007,Sales
81644,Divine,Ghandeharizadeh,M,1965-01-05,1995-08-01,96620,Staff,1997-11-28,9999-01-01,9999-01-01,d007,d007,Sales
267667,Irena,Kaiserswerth,F,1965-01-05,1987-09-05,75381,Senior Staff,1994-09-05,9999-01-01,9999-01-01,d007,d007,Sales
253707,Insup,Hainaut,M,1965-01-05,1987-12-13,57777,Staff,1998-02-11,9999-01-01,9999-01-01,d007,d007,Sales
48947,Filipp,Akaboshi,M,1965-01-05,1992-05-20,57836,Senior Staff,1992-05-20,9999-01-01,9999-01-01,d007,d007,Sales
46328,Wuxu,Trogemann,F,1965-01-05,1987-06-05,76950,Senior Staff,1997-01-27,9999-01-01,9999-01-01,d007,d007,Sales
432121,Alair,Straney,F,1965-01-06,1986-11-15,40000,Senior Staff,1992-11-14,9999-01-01,9999-01-01,d009,d009,Customer Service
401420,Florian,Uhrig,F,1965-01-06,1987-01-31,40000,Senior Staff,1987-01-31,9999-01-01,9999-01-01,d009,d009,Customer Service
458383,Mabhin,Foote,M,1965-01-06,1987-06-27,40000,Engineer,1999-04-23,9999-01-01,9999-01-01,d005,d005,Development
486958,Tonny,Kropf,F,1965-01-06,1986-07-30,45160,Senior Engineer,1992-07-29,9999-01-01,9999-01-01,d005,d005,Development
287609,Sailaja,Negoita,F,1965-01-06,1987-03-20,48605,Senior Engineer,2000-01-19,9999-01-01,9999-01-01,d005,d005,Development
246364,Alper,Tiemann,M,1965-01-06,1995-06-22,72695,Engineer,1998-10-29,9999-01-01,9999-01-01,d005,d005,Development
235325,Gro,Prochazka,M,1965-01-06,1992-10-16,40000,Senior Engineer,1998-10-16,9999-01-01,9999-01-01,d005,d005,Development
491079,Kwangsub,Keirsey,F,1965-01-06,1992-02-04,47638,Senior Engineer,1992-02-04,9999-01-01,9999-01-01,d005,d005,Development
41357,Willard,Vernadat,M,1965-01-06,1997-03-04,59086,Engineer,1997-03-04,9999-01-01,9999-01-01,d005,d005,Development
465711,Lakshmi,Frijda,F,1965-01-06,1986-11-10,54507,Senior Engineer,1995-04-21,9999-01-01,9999-01-01,d005,d005,Development
233394,Khalid,Lenart,M,1965-01-06,1993-03-24,40000,Engineer,1995-12-24,9999-01-01,9999-01-01,d005,d005,Development
429703,Ung,Honglei,F,1965-01-06,1986-09-02,40000,Senior Staff,1993-09-02,9999-01-01,9999-01-01,d003,d003,Human Resources
431576,Masamitsu,Back,F,1965-01-06,1987-03-25,76741,Senior Staff,1994-03-25,9999-01-01,9999-01-01,d003,d003,Human Resources
453070,Aran,Rosenbaum,F,1965-01-06,1991-04-25,40000,Senior Staff,2000-04-24,9999-01-01,9999-01-01,d003,d003,Human Resources
286370,Toshimitsu,Seuren,M,1965-01-06,1994-01-27,45618,Senior Staff,2000-01-19,9999-01-01,9999-01-01,d003,d003,Human Resources
463023,Itzchak,Penn,M,1965-01-06,1997-04-10,53407,Staff,1999-01-21,9999-01-01,9999-01-01,d001,d001,Marketing
497340,Fayez,Keohane,F,1965-01-06,1989-01-11,62550,Senior Staff,1990-09-19,9999-01-01,9999-01-01,d001,d001,Marketing
479695,Masamitsu,Murrill,M,1965-01-06,1992-08-24,40176,Senior Staff,2002-06-27,9999-01-01,9999-01-01,d001,d001,Marketing
257378,Pascal,Bernatsky,F,1965-01-06,1988-09-03,45349,Senior Staff,1995-09-04,9999-01-01,9999-01-01,d001,d001,Marketing
219052,Marsal,Acton,F,1965-01-06,1995-08-02,62703,Staff,1995-08-02,9999-01-01,9999-01-01,d001,d001,Marketing
420732,Willard,Morrin,M,1965-01-06,1985-02-15,59288,Senior Staff,2001-05-27,9999-01-01,9999-01-01,d001,d001,Marketing
22455,Barry,Unno,F,1965-01-06,1987-05-16,69644,Senior Staff,1999-11-16,9999-01-01,9999-01-01,d001,d001,Marketing
30938,Yakkov,Samarati,F,1965-01-06,1988-06-15,43593,Senior Staff,2000-05-22,9999-01-01,9999-01-01,d001,d001,Marketing
29130,Xumin,Thorensen,F,1965-01-06,1991-09-28,67033,Staff,1998-04-26,9999-01-01,9999-01-01,d001,d001,Marketing
409391,Willard,Verspoor,F,1965-01-06,1990-03-05,40675,Engineer,1999-02-28,9999-01-01,9999-01-01,d004,d004,Production
50831,Marie,Khalid,M,1965-01-06,1990-10-27,52845,Senior Engineer,1990-10-27,9999-01-01,9999-01-01,d004,d004,Production
240870,Francesca,Chorvat,M,1965-01-06,1985-03-03,40000,Senior Staff,1993-03-03,9999-01-01,9999-01-01,d004,d004,Production
454378,Gina,Ossenbruggen,M,1965-01-06,1990-12-17,63514,Technique Leader,1998-01-03,9999-01-01,9999-01-01,d004,d004,Production
430891,Khalil,Gien,M,1965-01-06,1988-01-11,68320,Senior Engineer,1991-08-06,9999-01-01,9999-01-01,d004,d004,Production
17970,Filipp,Carrere,M,1965-01-06,1989-01-09,40000,Technique Leader,1989-01-09,9999-01-01,9999-01-01,d004,d004,Production
92577,Zhanqiu,Farrow,M,1965-01-06,1996-10-01,40000,Assistant Engineer,1999-01-10,9999-01-01,9999-01-01,d004,d004,Production
221435,Djenana,Marrevee,M,1965-01-06,1987-06-23,68650,Senior Engineer,2000-02-06,9999-01-01,9999-01-01,d004,d004,Production
478007,Fumino,Narahara,M,1965-01-06,1991-09-21,47559,Senior Engineer,2000-09-20,9999-01-01,9999-01-01,d004,d004,Production
64984,Eldridge,Eldridge,F,1965-01-06,1986-06-24,40000,Senior Engineer,1991-06-24,9999-01-01,9999-01-01,d006,d006,Quality Management
281692,Khosrow,Sommen,M,1965-01-06,1990-03-03,45215,Senior Engineer,1990-03-03,9999-01-01,9999-01-01,d006,d006,Quality Management
205863,Aiichiro,Kusalik,M,1965-01-06,1990-10-04,48877,Senior Engineer,1996-10-03,9999-01-01,9999-01-01,d006,d006,Quality Management
85288,Younwoo,Luders,M,1965-01-06,1993-06-28,59922,Senior Engineer,2002-03-31,9999-01-01,9999-01-01,d006,d006,Quality Management
410881,Koichi,Grabner,F,1965-01-06,1985-03-26,40000,Senior Engineer,1990-04-24,9999-01-01,9999-01-01,d006,d006,Quality Management
429520,Yongqiao,Francisci,F,1965-01-06,1996-08-20,64463,Engineer,1999-12-01,9999-01-01,9999-01-01,d006,d006,Quality Management
473490,Pantung,Reeker,F,1965-01-06,1992-05-11,40000,Senior Staff,1998-05-11,9999-01-01,9999-01-01,d008,d008,Research
414714,Chinho,Delgrande,M,1965-01-06,1992-09-25,47105,Senior Staff,1996-11-07,9999-01-01,9999-01-01,d008,d008,Research
442700,Siddarth,Masada,F,1965-01-06,1997-01-15,52753,Staff,1997-08-11,9999-01-01,9999-01-01,d008,d008,Research
53314,Eberhardt,Carrera,F,1965-01-06,1998-05-31,40000,Staff,1999-02-23,9999-01-01,9999-01-01,d008,d008,Research
433438,Keiichiro,Miyakawa,M,1965-01-06,1993-02-12,86599,Senior Staff,2000-09-12,9999-01-01,9999-01-01,d008,d008,Research
220528,Sibyl,Rabehasaina,M,1965-01-06,1995-04-07,42934,Senior Staff,1998-02-23,9999-01-01,9999-01-01,d008,d008,Research
429381,Limsoon,Roohalamini,M,1965-01-06,1986-11-26,75021,Senior Staff,1992-11-25,9999-01-01,9999-01-01,d007,d007,Sales
267304,Jordanka,Axelband,F,1965-01-06,1994-06-27,61938,Senior Staff,1994-06-27,9999-01-01,9999-01-01,d007,d007,Sales
251645,Bezalel,Tsunoo,M,1965-01-06,1992-06-17,54614,Senior Staff,2001-06-17,9999-01-01,9999-01-01,d007,d007,Sales
420557,Mabhin,Eastman,M,1965-01-06,1989-08-02,82355,Senior Staff,1994-08-02,9999-01-01,9999-01-01,d007,d007,Sales
496100,Pranjal,Reinhard,F,1965-01-07,1988-11-05,40197,Staff,1995-05-08,9999-01-01,9999-01-01,d009,d009,Customer Service
426795,Huican,Lunn,M,1965-01-07,1986-07-23,48445,Senior Staff,1991-07-23,9999-01-01,9999-01-01,d009,d009,Customer Service
220699,Nahid,Gyimothy,M,1965-01-07,1995-08-18,40000,Staff,1995-08-18,9999-01-01,9999-01-01,d009,d009,Customer Service
231671,Chandrasekaran,Pearson,F,1965-01-07,1985-10-18,40000,Staff,1995-04-14,9999-01-01,9999-01-01,d009,d009,Customer Service
49017,Filipp,Flanders,F,1965-01-07,1990-11-26,46622,Senior Engineer,1999-11-26,9999-01-01,9999-01-01,d005,d005,Development
40283,Sudhanshu,Boissier,M,1965-01-07,1985-05-11,40000,Senior Engineer,1993-05-11,9999-01-01,9999-01-01,d005,d005,Development
87353,Quingbo,Coombs,M,1965-01-07,1991-03-04,54168,Senior Engineer,1999-01-17,9999-01-01,9999-01-01,d005,d005,Development
275158,Satyanarayana,Brandsma,F,1965-01-07,1988-10-18,93286,Engineer,1999-12-08,9999-01-01,9999-01-01,d005,d005,Development
437870,Kerhong,Lorho,F,1965-01-07,1993-07-16,65132,Staff,1995-06-18,9999-01-01,9999-01-01,d005,d005,Development
230002,Tadahiro,Backhouse,F,1965-01-07,1991-10-02,84438,Senior Engineer,1999-10-02,9999-01-01,9999-01-01,d005,d005,Development
18021,Adil,Matzke,M,1965-01-07,1987-05-08,40000,Senior Engineer,1995-05-08,9999-01-01,9999-01-01,d005,d005,Development
80889,Shigeo,Linnainmaa,F,1965-01-07,1985-07-30,60339,Senior Engineer,1985-07-30,9999-01-01,9999-01-01,d005,d005,Development
252316,Gill,Niizuma,F,1965-01-07,1990-05-11,46232,Senior Engineer,1999-10-08,9999-01-01,9999-01-01,d005,d005,Development
456982,Shounak,Dratva,F,1965-01-07,1989-01-05,41631,Senior Engineer,1997-01-05,9999-01-01,9999-01-01,d005,d005,Development
211967,Anwar,Bain,M,1965-01-07,1989-01-22,40704,Senior Engineer,1998-01-22,9999-01-01,9999-01-01,d005,d005,Development
104988,Parviz,Litzler,M,1965-01-07,1992-08-08,71970,Senior Engineer,1999-08-09,9999-01-01,9999-01-01,d005,d005,Development
474763,Mayuko,Clouatre,F,1965-01-07,1988-05-05,61436,Engineer,1997-09-04,9999-01-01,9999-01-01,d005,d005,Development
460707,Yoshinari,Lanteri,F,1965-01-07,1990-12-31,40000,Senior Engineer,2001-12-25,9999-01-01,9999-01-01,d005,d005,Development
89161,Conal,Yetto,M,1965-01-07,1991-01-12,40000,Senior Staff,1999-01-12,9999-01-01,9999-01-01,d002,d002,Finance
278452,Sudhanshu,Toyoshima,F,1965-01-07,1987-08-29,40000,Senior Staff,1993-08-28,9999-01-01,9999-01-01,d003,d003,Human Resources
207980,Remko,Vieth,M,1965-01-07,1989-12-01,40000,Senior Staff,1999-11-22,9999-01-01,9999-01-01,d003,d003,Human Resources
403621,Deborah,Kaminger,M,1965-01-07,1988-06-04,52532,Senior Staff,1997-06-04,9999-01-01,9999-01-01,d001,d001,Marketing
453644,Berni,Takkinen,M,1965-01-07,1992-06-08,60389,Senior Staff,1997-06-08,9999-01-01,9999-01-01,d001,d001,Marketing
222998,Leaf,Awdeh,M,1965-01-07,1985-02-20,51391,Senior Staff,1991-02-20,9999-01-01,9999-01-01,d001,d001,Marketing
103310,Visit,Swen,F,1965-01-07,1993-03-07,66244,Senior Staff,2000-10-01,9999-01-01,9999-01-01,d001,d001,Marketing
83280,Francesca,Ellozy,M,1965-01-07,1992-03-17,53451,Senior Engineer,1999-08-08,9999-01-01,9999-01-01,d004,d004,Production
251233,Yucel,Bernini,M,1965-01-07,1993-02-19,47919,Senior Engineer,1998-02-19,9999-01-01,9999-01-01,d004,d004,Production
67934,Aiman,Gargeya,M,1965-01-07,1985-03-07,54347,Senior Engineer,1993-03-07,9999-01-01,9999-01-01,d004,d004,Production
96767,Arumugam,Vecchio,F,1965-01-07,1985-08-14,68591,Senior Engineer,1992-08-14,9999-01-01,9999-01-01,d004,d004,Production
77647,Niranjan,Schaaf,F,1965-01-07,1989-10-01,42981,Technique Leader,1989-11-05,9999-01-01,9999-01-01,d004,d004,Production
467392,Mariusz,Rikino,M,1965-01-07,1989-06-10,45749,Senior Engineer,2001-04-12,9999-01-01,9999-01-01,d004,d004,Production
426706,Karsten,Kawashima,F,1965-01-07,1993-02-19,52496,Senior Engineer,1999-03-15,9999-01-01,9999-01-01,d004,d004,Production
268191,LiMin,Teitelbaum,M,1965-01-07,1986-07-02,53601,Senior Engineer,1995-11-01,9999-01-01,9999-01-01,d004,d004,Production
226227,Herbert,Erva,M,1965-01-07,1986-09-06,55409,Senior Engineer,1995-09-06,9999-01-01,9999-01-01,d004,d004,Production
442898,Aksel,Gire,M,1965-01-07,1992-08-04,40000,Engineer,1999-06-27,9999-01-01,9999-01-01,d004,d004,Production
435791,Hercules,Speer,M,1965-01-07,1987-08-24,41333,Senior Engineer,1999-03-07,9999-01-01,9999-01-01,d006,d006,Quality Management
469529,Neven,Rikino,M,1965-01-07,1988-10-21,40247,Senior Engineer,1993-10-21,9999-01-01,9999-01-01,d006,d006,Quality Management
430558,Xiong,Roisin,F,1965-01-07,1988-03-01,40000,Senior Engineer,1995-03-02,9999-01-01,9999-01-01,d006,d006,Quality Management
258028,Mountaz,Reinhart,F,1965-01-07,1990-04-25,55108,Engineer,2000-01-21,9999-01-01,9999-01-01,d008,d008,Research
291352,Danai,Trelles,M,1965-01-07,1992-04-17,55697,Technique Leader,1992-04-17,9999-01-01,9999-01-01,d008,d008,Research
447376,Kirk,Zongker,F,1965-01-07,1987-12-03,70592,Staff,1999-12-10,9999-01-01,9999-01-01,d008,d008,Research
249504,Dmitry,Velardi,M,1965-01-07,1989-01-23,40000,Senior Engineer,2000-02-29,9999-01-01,9999-01-01,d008,d008,Research
39301,Rimon,Kawashima,F,1965-01-07,1992-02-06,40000,Senior Staff,1998-02-05,9999-01-01,9999-01-01,d008,d008,Research
65883,Patricia,Pepe,M,1965-01-07,1991-04-19,93721,Senior Staff,1996-04-18,9999-01-01,9999-01-01,d007,d007,Sales
421074,Zhaofang,Falster,F,1965-01-07,1991-01-01,72554,Senior Staff,1999-06-29,9999-01-01,9999-01-01,d007,d007,Sales
452347,Shigeichiro,Brattka,M,1965-01-07,1995-06-14,56042,Senior Staff,2001-07-13,9999-01-01,9999-01-01,d007,d007,Sales
64632,Zsolt,Brender,F,1965-01-07,1995-06-06,74384,Senior Staff,1996-02-21,9999-01-01,9999-01-01,d007,d007,Sales
234195,Luerbio,Terkki,M,1965-01-07,1986-07-31,50836,Senior Staff,1998-05-14,9999-01-01,9999-01-01,d007,d007,Sales
206748,Yucai,Fabrizio,F,1965-01-07,1986-11-15,62756,Staff,1999-10-06,9999-01-01,9999-01-01,d007,d007,Sales
229098,Berry,Yurek,F,1965-01-08,1988-08-02,41874,Senior Staff,1995-08-16,9999-01-01,9999-01-01,d009,d009,Customer Service
200267,Chuanti,Luff,M,1965-01-08,1989-03-02,40000,Senior Staff,2000-09-20,9999-01-01,9999-01-01,d009,d009,Customer Service
95406,Alair,Lyonns,M,1965-01-08,1996-05-25,40000,Engineer,1997-07-12,9999-01-01,9999-01-01,d005,d005,Development
30695,Gudjon,Majewski,M,1965-01-08,1999-10-26,42052,Senior Engineer,1999-10-26,9999-01-01,9999-01-01,d005,d005,Development
105432,Mohamadou,Stafford,M,1965-01-08,1990-06-02,55985,Senior Engineer,2000-09-11,9999-01-01,9999-01-01,d005,d005,Development
436558,Subir,Greibach,F,1965-01-08,1992-05-24,59648,Senior Engineer,1992-05-24,9999-01-01,9999-01-01,d005,d005,Development
416074,Alain,Lieberherr,M,1965-01-08,1985-07-07,40000,Senior Engineer,1996-05-10,9999-01-01,9999-01-01,d005,d005,Development
290284,Kwangjo,Menhardt,F,1965-01-08,1996-01-11,52459,Engineer,1996-01-11,9999-01-01,9999-01-01,d005,d005,Development
61541,Kasidit,Papsdorf,M,1965-01-08,1993-08-17,49649,Senior Engineer,1999-08-17,9999-01-01,9999-01-01,d005,d005,Development
281570,Zijian,Covnot,F,1965-01-08,1991-11-02,50023,Assistant Engineer,1994-09-13,9999-01-01,9999-01-01,d005,d005,Development
59195,Ronnie,Pollock,M,1965-01-08,1990-06-19,50132,Technique Leader,1990-06-19,9999-01-01,9999-01-01,d005,d005,Development
75703,Kyoichi,Erman,M,1965-01-08,1993-02-12,40000,Senior Engineer,2001-07-25,9999-01-01,9999-01-01,d005,d005,Development
410372,Duri,Mitina,M,1965-01-08,1990-03-04,40608,Senior Engineer,1995-03-04,9999-01-01,9999-01-01,d005,d005,Development
261631,Jianhua,Huttel,M,1965-01-08,1998-02-23,48817,Engineer,1998-02-23,9999-01-01,9999-01-01,d005,d005,Development
225788,Ipke,Kieras,M,1965-01-08,1985-09-28,40000,Engineer,1995-12-18,9999-01-01,9999-01-01,d005,d005,Development
266644,Anwar,Gubsky,F,1965-01-08,1993-08-09,40000,Senior Staff,1999-08-09,9999-01-01,9999-01-01,d002,d002,Finance
215746,Sven,Speer,M,1965-01-08,1992-07-15,79967,Staff,1999-07-08,9999-01-01,9999-01-01,d002,d002,Finance
429316,Seshu,Hiraishi,F,1965-01-08,1991-09-07,40000,Senior Staff,2001-08-10,9999-01-01,9999-01-01,d002,d002,Finance
39036,Changho,Cappelli,F,1965-01-08,1995-08-22,40000,Staff,1996-05-04,9999-01-01,9999-01-01,d003,d003,Human Resources
32347,Terresa,Peres,M,1965-01-08,1987-01-25,66965,Senior Staff,1997-09-15,9999-01-01,9999-01-01,d001,d001,Marketing
220582,Poornachandra,Zielinski,M,1965-01-08,1986-12-20,54228,Senior Staff,2001-02-12,9999-01-01,9999-01-01,d001,d001,Marketing
418247,Oscar,Oppitz,M,1965-01-08,1995-06-30,58604,Senior Staff,2001-06-29,9999-01-01,9999-01-01,d001,d001,Marketing
411143,Goncalo,Barbanera,F,1965-01-08,1990-05-14,87814,Senior Staff,1996-09-01,9999-01-01,9999-01-01,d001,d001,Marketing
418298,Arvin,Pusterhofer,F,1965-01-08,1995-03-02,40000,Senior Engineer,2002-03-02,9999-01-01,9999-01-01,d004,d004,Production
411082,Martine,Cangellaris,M,1965-01-08,1992-04-28,40987,Senior Engineer,1998-04-28,9999-01-01,9999-01-01,d004,d004,Production
211858,Domenico,Ratnaker,F,1965-01-08,1985-03-24,43498,Senior Engineer,1993-03-24,9999-01-01,9999-01-01,d004,d004,Production
34452,Naftaly,Foong,M,1965-01-08,1987-03-04,50679,Senior Engineer,2000-05-09,9999-01-01,9999-01-01,d004,d004,Production
275881,Jiann,Munro,M,1965-01-08,1988-05-18,40000,Senior Engineer,1988-05-18,9999-01-01,9999-01-01,d004,d004,Production
442490,Navid,Luke,M,1965-01-08,1992-03-09,90851,Engineer,1994-10-17,9999-01-01,9999-01-01,d004,d004,Production
450309,Gill,Orlowska,M,1965-01-08,1986-12-25,47695,Technique Leader,1986-12-25,9999-01-01,9999-01-01,d006,d006,Quality Management
422146,Kenton,Miara,F,1965-01-08,1988-02-24,40000,Engineer,1999-05-14,9999-01-01,9999-01-01,d008,d008,Research
239426,Vesna,Fairtlough,F,1965-01-08,1994-08-09,40000,Engineer,1994-08-09,9999-01-01,9999-01-01,d008,d008,Research
39000,Martijn,Vendrig,M,1965-01-08,1990-05-12,48649,Senior Staff,2002-03-03,9999-01-01,9999-01-01,d008,d008,Research
30035,Tetsushi,Conta,M,1965-01-08,1995-07-04,45843,Senior Staff,1995-07-04,9999-01-01,9999-01-01,d008,d008,Research
423204,Uma,Stranks,M,1965-01-08,1987-11-19,64505,Senior Staff,1996-09-12,9999-01-01,9999-01-01,d007,d007,Sales
34077,Angel,Sichman,F,1965-01-08,1987-06-26,50005,Senior Staff,1997-11-16,9999-01-01,9999-01-01,d007,d007,Sales
481213,Shigehiro,Haldar,F,1965-01-08,1990-09-18,73617,Senior Staff,1999-12-14,9999-01-01,9999-01-01,d007,d007,Sales
455726,Qiwen,Kriebel,M,1965-01-08,1987-01-15,89978,Senior Staff,1992-12-12,9999-01-01,9999-01-01,d007,d007,Sales
443841,Shaw,Kading,M,1965-01-08,1992-07-16,91933,Senior Staff,2000-07-16,9999-01-01,9999-01-01,d007,d007,Sales
242500,Bingning,Iisaku,M,1965-01-08,1989-06-26,76979,Senior Staff,1997-06-26,9999-01-01,9999-01-01,d007,d007,Sales
