emp_no,first_name,last_name,gender,birth_date,hire_date,salary,title,from_date,t_to_date,de_to_date,de_dept_no,d_dept_no,dept_name
460296,Janalee,Kinley,M,1952-02-09,1986-08-26,40000,Staff,1996-10-13,9999-01-01,9999-01-01,d001,d001,Marketing
493233,Chanjung,Swist,M,1952-02-09,1986-05-05,42492,Senior Engineer,1996-10-01,9999-01-01,9999-01-01,d004,d004,Production
16000,Marek,Demos,F,1952-02-09,1985-04-03,40000,Senior Engineer,2002-05-05,9999-01-01,9999-01-01,d004,d004,Production
23660,JoAnna,Portugali,M,1952-02-09,1988-08-07,40000,Engineer,1998-12-30,9999-01-01,9999-01-01,d004,d004,Production
33857,Hidefumi,Gulla,F,1952-02-09,1987-12-19,47471,Technique Leader,1991-02-18,9999-01-01,9999-01-01,d004,d004,Production
410320,Emdad,Luon,M,1952-02-09,1986-07-05,40000,Senior Engineer,2000-11-16,9999-01-01,9999-01-01,d004,d004,Production
423317,Lenore,Warwick,M,1952-02-09,1986-02-13,70548,Senior Engineer,1995-02-13,9999-01-01,9999-01-01,d004,d004,Production
288588,Aiichiro,Toyoshima,F,1952-02-09,1988-01-02,57588,Senior Engineer,1998-04-12,9999-01-01,9999-01-01,d008,d008,Research
202059,Kazuhide,Pietracaprina,M,1952-02-09,1987-12-30,40000,Senior Staff,1987-12-30,9999-01-01,9999-01-01,d008,d008,Research
227591,Byong,Genin,F,1952-02-09,1988-11-06,48531,Senior Staff,1994-11-06,9999-01-01,9999-01-01,d008,d008,Research
474556,Duri,Hartvigsen,M,1952-02-09,1986-05-14,75850,Staff,1994-10-29,9999-01-01,9999-01-01,d007,d007,Sales
212413,Sanjiv,Limongiello,M,1952-02-09,1987-01-17,74133,Staff,1999-03-02,9999-01-01,9999-01-01,d007,d007,Sales
93653,Filipp,Greenaway,M,1952-02-10,1986-03-15,40000,Senior Staff,1995-03-15,9999-01-01,9999-01-01,d009,d009,Customer Service
447928,Jianhao,Spell,M,1952-02-10,1985-09-03,48523,Staff,1997-05-19,9999-01-01,9999-01-01,d009,d009,Customer Service
50344,Xiping,Qiwen,M,1952-02-10,1986-09-23,71860,Engineer,1994-09-23,9999-01-01,9999-01-01,d005,d005,Development
87199,Yefim,Luck,M,1952-02-10,1988-06-01,75346,Engineer,1996-02-04,9999-01-01,9999-01-01,d005,d005,Development
276484,Limsoon,Flasterstein,M,1952-02-10,1986-03-19,45595,Senior Engineer,1986-03-19,9999-01-01,9999-01-01,d005,d005,Development
206952,Jeanna,Kadhim,F,1952-02-10,1988-08-19,50622,Senior Engineer,1999-03-02,9999-01-01,9999-01-01,d005,d005,Development
234729,Collette,Kropatsch,M,1952-02-10,1987-02-22,40000,Technique Leader,1991-01-29,9999-01-01,9999-01-01,d005,d005,Development
20013,Jaewoo,Lanphier,F,1952-02-10,1985-03-17,40000,Senior Engineer,1991-03-17,9999-01-01,9999-01-01,d005,d005,Development
261686,Kenton,Perin,M,1952-02-10,1987-04-30,40000,Senior Engineer,1997-01-30,9999-01-01,9999-01-01,d005,d005,Development
19515,Keiichiro,Gurbaxani,F,1952-02-10,1985-11-21,79297,Senior Engineer,1992-11-21,9999-01-01,9999-01-01,d005,d005,Development
418946,Alejandra,Farrow,M,1952-02-10,1985-09-28,51650,Senior Staff,1997-02-16,9999-01-01,9999-01-01,d003,d003,Human Resources
418632,Uri,Reistad,M,1952-02-10,1985-03-31,44607,Senior Staff,1985-03-31,9999-01-01,9999-01-01,d003,d003,Human Resources
240499,Mitchel,Encarnacion,F,1952-02-10,1986-02-12,48189,Senior Staff,1997-10-11,9999-01-01,9999-01-01,d001,d001,Marketing
472513,Sanjoy,Birta,M,1952-02-10,1985-06-23,63980,Senior Staff,1991-06-23,9999-01-01,9999-01-01,d001,d001,Marketing
488074,Giordano,Genther,F,1952-02-10,1988-05-25,48108,Senior Engineer,1988-05-25,9999-01-01,9999-01-01,d004,d004,Production
28386,Snehasis,Spelt,M,1952-02-10,1985-06-04,60977,Senior Engineer,1996-03-08,9999-01-01,9999-01-01,d004,d004,Production
51351,Pasqua,Perko,M,1952-02-10,1985-10-05,61531,Senior Staff,1996-01-30,9999-01-01,9999-01-01,d004,d004,Production
266748,Henk,Nitsch,F,1952-02-10,1988-07-11,54311,Senior Engineer,1996-07-11,9999-01-01,9999-01-01,d004,d004,Production
407558,Ayakannu,Hammerschmidt,F,1952-02-10,1987-05-11,46971,Senior Engineer,1992-05-10,9999-01-01,9999-01-01,d004,d004,Production
55861,Alois,Delgrande,M,1952-02-10,1987-01-31,40000,Assistant Engineer,1999-10-07,9999-01-01,9999-01-01,d004,d004,Production
431337,Niteen,Hasenauer,F,1952-02-10,1985-11-25,65587,Engineer,1994-11-19,9999-01-01,9999-01-01,d004,d004,Production
414206,Yonghong,Picci,M,1952-02-10,1988-06-23,53810,Senior Engineer,1991-12-20,9999-01-01,9999-01-01,d004,d004,Production
224456,Kwok,Stasinski,M,1952-02-10,1985-04-05,51146,Senior Staff,1996-07-07,9999-01-01,9999-01-01,d004,d004,Production
482363,Lenore,Georg,F,1952-02-10,1987-09-10,48289,Technique Leader,1987-09-10,9999-01-01,9999-01-01,d006,d006,Quality Management
30634,Patricio,Farrel,F,1952-02-10,1987-12-06,45289,Senior Engineer,1987-12-06,9999-01-01,9999-01-01,d006,d006,Quality Management
104801,Fatemeh,Hardjono,F,1952-02-10,1987-11-01,44627,Senior Staff,1987-11-01,9999-01-01,9999-01-01,d008,d008,Research
257262,Geraldo,Cusworth,F,1952-02-10,1987-01-05,62316,Engineer,1997-07-31,9999-01-01,9999-01-01,d008,d008,Research
487350,Krisda,Axelband,M,1952-02-10,1986-07-17,40000,Senior Staff,1993-07-17,9999-01-01,9999-01-01,d008,d008,Research
425942,Frazer,Litvinov,M,1952-02-10,1986-01-02,76453,Senior Staff,1989-06-04,9999-01-01,9999-01-01,d007,d007,Sales
277144,Vishv,Munck,M,1952-02-10,1986-09-04,40000,Senior Staff,1992-09-03,9999-01-01,9999-01-01,d007,d007,Sales
443270,Vasiliy,Chvatal,M,1952-02-10,1987-04-24,83534,Staff,1997-09-23,9999-01-01,9999-01-01,d007,d007,Sales
17126,Matk,Schapire,F,1952-02-11,1986-11-30,40000,Senior Staff,2000-02-20,9999-01-01,9999-01-01,d009,d009,Customer Service
427819,Shigehiro,Rohrbach,F,1952-02-11,1988-12-08,40484,Engineer,1997-10-15,9999-01-01,9999-01-01,d009,d009,Customer Service
26812,Licheng,Noriega,F,1952-02-11,1986-12-04,42793,Senior Engineer,1993-12-04,9999-01-01,9999-01-01,d005,d005,Development
425388,Mohammad,Varker,F,1952-02-11,1986-06-22,40000,Senior Engineer,1994-02-25,9999-01-01,9999-01-01,d005,d005,Development
290505,Kien,Onuegbe,F,1952-02-11,1988-09-10,56037,Senior Engineer,1995-09-11,9999-01-01,9999-01-01,d005,d005,Development
454680,Otilia,Pollock,M,1952-02-11,1987-11-15,63364,Senior Engineer,1992-11-14,9999-01-01,9999-01-01,d005,d005,Development
54837,Jordanka,Melton,F,1952-02-11,1987-07-15,74315,Senior Staff,1988-08-13,9999-01-01,9999-01-01,d002,d002,Finance
208114,Kazunori,Denny,F,1952-02-11,1987-02-26,56662,Senior Staff,1994-02-26,9999-01-01,9999-01-01,d002,d002,Finance
462925,Dharmaraja,Comyn,M,1952-02-11,1988-04-24,63463,Senior Staff,1996-01-23,9999-01-01,9999-01-01,d003,d003,Human Resources
418212,Arunas,Xiaoshan,M,1952-02-11,1986-12-11,40000,Senior Staff,1993-09-09,9999-01-01,9999-01-01,d003,d003,Human Resources
18890,Pasqua,Litecky,F,1952-02-11,1987-01-09,43372,Senior Staff,2000-08-16,9999-01-01,9999-01-01,d003,d003,Human Resources
55726,Vitali,Krohm,M,1952-02-11,1986-07-21,46394,Senior Staff,2001-11-30,9999-01-01,9999-01-01,d001,d001,Marketing
475358,Ramachenga,Ebeling,M,1952-02-11,1985-11-14,40738,Senior Engineer,1985-11-14,9999-01-01,9999-01-01,d004,d004,Production
456216,Kenroku,Beausoleil,F,1952-02-11,1985-06-28,81654,Senior Engineer,1994-06-28,9999-01-01,9999-01-01,d004,d004,Production
406242,Chanjung,Beidas,F,1952-02-11,1986-06-29,59088,Senior Engineer,1995-06-29,9999-01-01,9999-01-01,d004,d004,Production
211837,Billur,Porotnikoff,M,1952-02-11,1987-11-20,40000,Senior Engineer,2002-06-28,9999-01-01,9999-01-01,d006,d006,Quality Management
412818,Wonhee,Marchesini,M,1952-02-11,1985-09-14,59409,Senior Staff,2001-04-13,9999-01-01,9999-01-01,d008,d008,Research
100279,Mingdong,Gustavson,M,1952-02-11,1986-07-18,71734,Staff,1998-03-03,9999-01-01,9999-01-01,d007,d007,Sales
17629,Mostafa,Winter,M,1952-02-11,1985-09-25,70592,Senior Staff,1987-11-22,9999-01-01,9999-01-01,d007,d007,Sales
416879,Bluma,Schrooten,F,1952-02-11,1985-12-10,79501,Senior Staff,1999-05-17,9999-01-01,9999-01-01,d007,d007,Sales
249822,Sergi,Cairo,M,1952-02-11,1988-03-06,84741,Senior Staff,1988-03-06,9999-01-01,9999-01-01,d007,d007,Sales
60697,Gritta,Cannata,M,1952-02-12,1985-09-15,40000,Senior Staff,1995-04-13,9999-01-01,9999-01-01,d009,d009,Customer Service
266653,Khun,Cochrane,F,1952-02-12,1985-10-02,56954,Engineer,1998-01-14,9999-01-01,9999-01-01,d009,d009,Customer Service
278531,Zeljko,Serre,M,1952-02-12,1988-07-20,55662,Senior Staff,2002-07-04,9999-01-01,9999-01-01,d009,d009,Customer Service
290647,Mandell,Velardi,F,1952-02-12,1987-04-01,49369,Senior Engineer,1993-03-31,9999-01-01,9999-01-01,d005,d005,Development
53178,Franziska,Melichar,M,1952-02-12,1988-12-18,41040,Senior Engineer,1993-12-18,9999-01-01,9999-01-01,d005,d005,Development
49894,Wilmer,Barvinok,F,1952-02-12,1988-06-14,40000,Staff,1997-11-12,9999-01-01,9999-01-01,d005,d005,Development
477160,Florian,Streit,F,1952-02-12,1985-04-28,40000,Senior Engineer,1996-03-22,9999-01-01,9999-01-01,d005,d005,Development
450556,Douadi,Zolotykh,F,1952-02-12,1988-01-01,62561,Engineer,1995-11-10,9999-01-01,9999-01-01,d005,d005,Development
405443,Younwoo,Fraisse,M,1952-02-12,1988-07-03,43563,Senior Engineer,2000-01-31,9999-01-01,9999-01-01,d005,d005,Development
58991,Annemarie,Schaap,M,1952-02-12,1987-11-30,94957,Staff,1998-04-14,9999-01-01,9999-01-01,d002,d002,Finance
402315,Yannis,Birge,F,1952-02-12,1988-08-27,44304,Senior Staff,1996-10-04,9999-01-01,9999-01-01,d002,d002,Finance
23626,Bogdan,Vilarrasa,M,1952-02-12,1987-06-23,40000,Senior Staff,1993-06-22,9999-01-01,9999-01-01,d003,d003,Human Resources
499940,Yolla,Auria,M,1952-02-12,1986-04-25,43417,Senior Staff,1986-04-25,9999-01-01,9999-01-01,d003,d003,Human Resources
249429,Gill,Hainaut,F,1952-02-12,1985-10-27,48628,Senior Engineer,1993-12-17,9999-01-01,9999-01-01,d004,d004,Production
451701,Marsal,Hardjono,M,1952-02-12,1985-06-16,64263,Engineer,1994-08-21,9999-01-01,9999-01-01,d004,d004,Production
210478,Kwangsub,Mitina,F,1952-02-12,1986-04-09,71168,Senior Engineer,1991-04-09,9999-01-01,9999-01-01,d004,d004,Production
465680,Gen,Czap,F,1952-02-12,1985-02-19,76784,Senior Engineer,1994-02-19,9999-01-01,9999-01-01,d004,d004,Production
78402,Seongbin,Heering,M,1952-02-12,1988-12-21,40000,Senior Engineer,1997-10-21,9999-01-01,9999-01-01,d004,d004,Production
207434,Huan,Sevcikova,M,1952-02-12,1988-07-04,40000,Senior Engineer,1997-04-20,9999-01-01,9999-01-01,d004,d004,Production
451173,Aloke,Lorie,M,1952-02-12,1986-08-01,70926,Staff,1997-11-26,9999-01-01,9999-01-01,d007,d007,Sales
440169,Munenori,Holburn,M,1952-02-12,1985-02-18,62222,Senior Staff,1995-08-04,9999-01-01,9999-01-01,d007,d007,Sales
422812,Akeno,Pashtan,F,1952-02-12,1986-12-03,53423,Senior Staff,1992-12-02,9999-01-01,9999-01-01,d007,d007,Sales
408324,Shigehito,Argence,M,1952-02-12,1985-06-09,65242,Senior Staff,1995-11-12,9999-01-01,9999-01-01,d007,d007,Sales
490616,Taiji,Stifter,F,1952-02-12,1986-11-28,49803,Senior Staff,1991-09-04,9999-01-01,9999-01-01,d007,d007,Sales
57485,Georgy,Ligten,M,1952-02-13,1987-07-26,40000,Senior Staff,1995-07-26,9999-01-01,9999-01-01,d009,d009,Customer Service
407964,Zdislav,Pelz,F,1952-02-13,1988-09-04,49913,Technique Leader,1993-05-05,9999-01-01,9999-01-01,d009,d009,Customer Service
487974,Masadi,Smailagic,M,1952-02-13,1986-04-07,40000,Senior Engineer,1991-04-06,9999-01-01,9999-01-01,d009,d009,Customer Service
455258,Vatsa,Leuchs,M,1952-02-13,1987-10-30,51844,Senior Engineer,2000-05-09,9999-01-01,9999-01-01,d005,d005,Development
208433,Jaewon,Serre,F,1952-02-13,1986-01-19,79122,Technique Leader,1986-01-19,9999-01-01,9999-01-01,d005,d005,Development
10429,Martien,Improta,F,1952-02-13,1986-03-09,40000,Senior Engineer,1988-09-23,9999-01-01,9999-01-01,d005,d005,Development
94270,Serge,Heuser,F,1952-02-13,1985-04-21,47324,Senior Staff,1994-04-21,9999-01-01,9999-01-01,d005,d005,Development
24680,Garnet,Takkinen,M,1952-02-13,1985-06-15,46522,Senior Engineer,1999-12-18,9999-01-01,9999-01-01,d005,d005,Development
462844,Khatoun,Gini,F,1952-02-13,1987-12-31,60011,Engineer,1996-12-30,9999-01-01,9999-01-01,d005,d005,Development
251826,Shimshon,Ghalwash,M,1952-02-13,1986-05-25,62345,Senior Engineer,1995-01-06,9999-01-01,9999-01-01,d005,d005,Development
233212,Kazuhiro,Yurov,M,1952-02-13,1987-01-12,43816,Senior Staff,1999-05-16,9999-01-01,9999-01-01,d001,d001,Marketing
437442,Muzhong,Delaune,M,1952-02-13,1986-03-13,71689,Senior Staff,1992-03-12,9999-01-01,9999-01-01,d001,d001,Marketing
251299,Parto,DasSarma,M,1952-02-13,1985-07-21,59707,Senior Engineer,1990-07-21,9999-01-01,9999-01-01,d004,d004,Production
435199,Pranay,Butterworth,M,1952-02-13,1986-04-11,51720,Engineer,1995-11-24,9999-01-01,9999-01-01,d004,d004,Production
89148,Mads,Heering,M,1952-02-13,1985-08-31,40000,Senior Engineer,1985-08-31,9999-01-01,9999-01-01,d004,d004,Production
489674,Maja,Tramer,M,1952-02-13,1988-02-02,40000,Senior Engineer,2002-02-01,9999-01-01,9999-01-01,d004,d004,Production
432288,Yuuichi,Kroha,M,1952-02-13,1986-05-21,41867,Senior Engineer,1986-05-21,9999-01-01,9999-01-01,d004,d004,Production
253704,Sven,Belinskaya,M,1952-02-13,1985-08-20,69171,Senior Staff,1994-08-20,9999-01-01,9999-01-01,d004,d004,Production
458032,Kiyokazu,Bultermann,F,1952-02-13,1986-12-26,64006,Senior Engineer,1996-06-26,9999-01-01,9999-01-01,d004,d004,Production
66520,Juichirou,Bakhtari,M,1952-02-13,1987-10-06,40000,Technique Leader,1996-05-28,9999-01-01,9999-01-01,d006,d006,Quality Management
433656,Pragnesh,Silva,M,1952-02-13,1988-05-05,40000,Senior Engineer,2002-02-15,9999-01-01,9999-01-01,d006,d006,Quality Management
42358,Lech,Narwekar,F,1952-02-14,1985-11-25,40000,Senior Staff,1990-11-25,9999-01-01,9999-01-01,d009,d009,Customer Service
109748,Dayanand,Suessmith,M,1952-02-14,1986-11-24,47780,Senior Engineer,1992-11-23,9999-01-01,9999-01-01,d005,d005,Development
296653,Emran,McClure,M,1952-02-14,1985-02-12,52122,Senior Engineer,1991-02-12,9999-01-01,9999-01-01,d005,d005,Development
61722,Oddvar,Wendorf,F,1952-02-14,1985-03-30,40000,Senior Engineer,1995-03-30,9999-01-01,9999-01-01,d005,d005,Development
291637,Alejandro,Tsukuda,M,1952-02-14,1985-09-13,40000,Senior Engineer,1992-10-12,9999-01-01,9999-01-01,d005,d005,Development
226792,Siamak,Shackel,F,1952-02-14,1986-07-26,42586,Senior Engineer,1995-02-08,9999-01-01,9999-01-01,d005,d005,Development
289285,Mohua,Miake,F,1952-02-14,1986-01-28,40000,Technique Leader,1986-01-28,9999-01-01,9999-01-01,d005,d005,Development
244705,Maha,Guerreiro,F,1952-02-14,1988-08-12,49654,Senior Staff,1988-08-12,9999-01-01,9999-01-01,d002,d002,Finance
250819,Tommaso,Huhdanpaa,F,1952-02-14,1986-06-03,79004,Senior Staff,1993-06-03,9999-01-01,9999-01-01,d002,d002,Finance
71262,Shigenori,Vecchio,F,1952-02-14,1985-09-15,40000,Staff,1997-06-11,9999-01-01,9999-01-01,d003,d003,Human Resources
430459,Ziya,Roison,M,1952-02-14,1988-06-28,62345,Senior Staff,1989-02-27,9999-01-01,9999-01-01,d001,d001,Marketing
91029,Navin,Crooks,F,1952-02-14,1985-04-12,78691,Senior Staff,1991-04-12,9999-01-01,9999-01-01,d001,d001,Marketing
462590,DeForest,Zucker,F,1952-02-14,1986-05-28,47903,Senior Engineer,1998-12-25,9999-01-01,9999-01-01,d004,d004,Production
87200,Shridhar,Skafidas,F,1952-02-14,1985-11-16,49649,Senior Engineer,1994-04-07,9999-01-01,9999-01-01,d004,d004,Production
472797,Behnaam,Griswold,F,1952-02-14,1986-09-03,44059,Senior Engineer,1994-09-03,9999-01-01,9999-01-01,d004,d004,Production
422357,Parto,Berztiss,F,1952-02-14,1988-02-22,63001,Engineer,1995-01-30,9999-01-01,9999-01-01,d006,d006,Quality Management
225170,Kersti,Waschkowski,M,1952-02-14,1987-04-24,64474,Senior Engineer,1994-04-24,9999-01-01,9999-01-01,d006,d006,Quality Management
214920,Ipke,Caine,M,1952-02-14,1987-01-25,48323,Senior Staff,1992-01-25,9999-01-01,9999-01-01,d008,d008,Research
102131,Gill,Aseltine,M,1952-02-14,1986-04-03,40653,Senior Staff,1986-04-03,9999-01-01,9999-01-01,d008,d008,Research
11628,Fan,Malinowski,M,1952-02-14,1988-10-23,43966,Senior Engineer,1997-10-23,9999-01-01,9999-01-01,d008,d008,Research
14888,Temple,Barriga,F,1952-02-14,1986-12-09,60916,Senior Staff,1986-12-09,9999-01-01,9999-01-01,d007,d007,Sales
18108,Sanjai,Genin,M,1952-02-14,1985-05-16,76712,Staff,1998-09-13,9999-01-01,9999-01-01,d007,d007,Sales
261569,Thodoros,Albarhamtoshy,F,1952-02-14,1987-05-07,81187,Senior Staff,1999-10-08,9999-01-01,9999-01-01,d007,d007,Sales
202971,Fun,Dayana,M,1952-02-14,1986-04-10,66932,Senior Staff,1986-04-10,9999-01-01,9999-01-01,d007,d007,Sales
32455,Lokesh,Brlek,M,1952-02-15,1986-11-28,53757,Senior Engineer,1996-11-27,9999-01-01,9999-01-01,d005,d005,Development
23269,Aamer,Szmurlo,M,1952-02-15,1988-05-25,49962,Senior Engineer,1988-05-25,9999-01-01,9999-01-01,d005,d005,Development
228774,Xinan,Klyachko,M,1952-02-15,1986-09-06,40000,Senior Engineer,1995-02-05,9999-01-01,9999-01-01,d005,d005,Development
28306,Wilmer,Papsdorf,M,1952-02-15,1985-07-23,42741,Senior Engineer,1996-08-29,9999-01-01,9999-01-01,d005,d005,Development
260322,Arlette,Lamparter,F,1952-02-15,1987-11-08,40969,Senior Engineer,1987-11-08,9999-01-01,9999-01-01,d005,d005,Development
267356,JoAnne,Sury,M,1952-02-15,1986-05-09,63968,Senior Engineer,1993-05-09,9999-01-01,9999-01-01,d005,d005,Development
236496,Dhritiman,Lyonns,M,1952-02-15,1987-09-06,40000,Senior Engineer,1992-09-05,9999-01-01,9999-01-01,d005,d005,Development
493581,Shaibal,Nooteboom,F,1952-02-15,1985-10-29,47456,Senior Engineer,1995-12-15,9999-01-01,9999-01-01,d005,d005,Development
290869,Byong,Bazzichi,M,1952-02-15,1988-11-29,53770,Senior Engineer,1993-11-29,9999-01-01,9999-01-01,d005,d005,Development
73758,Serenella,Sevcikova,M,1952-02-15,1988-12-22,44201,Senior Engineer,2002-07-28,9999-01-01,9999-01-01,d005,d005,Development
270044,Maren,Falck,M,1952-02-15,1985-05-18,44539,Senior Engineer,1992-05-18,9999-01-01,9999-01-01,d005,d005,Development
433701,Dante,Rando,F,1952-02-15,1987-12-30,43827,Staff,1996-12-06,9999-01-01,9999-01-01,d002,d002,Finance
225928,Kasturi,Huxford,M,1952-02-15,1985-09-02,62596,Senior Staff,1995-02-26,9999-01-01,9999-01-01,d002,d002,Finance
59919,Koichi,Aloia,M,1952-02-15,1987-08-30,40493,Senior Staff,1996-08-29,9999-01-01,9999-01-01,d003,d003,Human Resources
283899,Tsutomu,Salvesen,M,1952-02-15,1987-10-07,55406,Senior Engineer,1995-10-07,9999-01-01,9999-01-01,d004,d004,Production
34641,Cathie,Jervis,F,1952-02-15,1985-10-27,69772,Senior Engineer,1985-10-27,9999-01-01,9999-01-01,d004,d004,Production
59323,Hein,Marciano,M,1952-02-15,1988-02-23,40000,Senior Engineer,1996-02-23,9999-01-01,9999-01-01,d004,d004,Production
275106,Unal,Muhling,M,1952-02-15,1986-03-13,40000,Senior Engineer,1998-05-29,9999-01-01,9999-01-01,d004,d004,Production
262975,Suvo,Lanphier,F,1952-02-15,1986-08-29,52832,Senior Engineer,1991-08-29,9999-01-01,9999-01-01,d004,d004,Production
298311,Aleksander,Baar,F,1952-02-15,1987-07-12,62448,Senior Engineer,1996-07-11,9999-01-01,9999-01-01,d004,d004,Production
81015,Marke,Breugel,M,1952-02-15,1988-07-14,52989,Senior Engineer,1992-12-09,9999-01-01,9999-01-01,d006,d006,Quality Management
227205,Leon,Demizu,M,1952-02-15,1987-04-15,43443,Senior Engineer,1989-01-02,9999-01-01,9999-01-01,d008,d008,Research
251865,Younwoo,Danner,M,1952-02-15,1987-09-29,40000,Senior Staff,1993-12-19,9999-01-01,9999-01-01,d008,d008,Research
235271,Gregory,Azuma,M,1952-02-15,1985-08-20,54518,Senior Staff,1991-08-20,9999-01-01,9999-01-01,d007,d007,Sales
57110,Gou,Stellhorn,M,1952-02-15,1985-05-24,75574,Senior Staff,1992-05-24,9999-01-01,9999-01-01,d007,d007,Sales
94161,Sajjad,Zuberek,M,1952-02-16,1986-03-06,47335,Senior Staff,1997-09-12,9999-01-01,9999-01-01,d009,d009,Customer Service
249968,Suebskul,Birge,M,1952-02-16,1987-01-11,40000,Engineer,1994-02-22,9999-01-01,9999-01-01,d009,d009,Customer Service
410936,Shaunak,Christ,F,1952-02-16,1985-08-19,52328,Engineer,1994-08-19,9999-01-01,9999-01-01,d005,d005,Development
235980,Cullen,Serre,M,1952-02-16,1986-04-19,57748,Senior Engineer,1993-09-14,9999-01-01,9999-01-01,d005,d005,Development
245114,Matt,Demeyer,M,1952-02-16,1985-05-23,62314,Senior Engineer,1985-05-23,9999-01-01,9999-01-01,d005,d005,Development
211589,Temple,Barbanera,F,1952-02-16,1988-02-08,40000,Senior Engineer,1997-02-07,9999-01-01,9999-01-01,d005,d005,Development
446391,Kauko,Camarinopoulos,M,1952-02-16,1985-07-16,66772,Senior Engineer,1990-07-16,9999-01-01,9999-01-01,d005,d005,Development
91871,Selwyn,Androutsos,M,1952-02-16,1985-05-01,40000,Senior Engineer,1990-05-01,9999-01-01,9999-01-01,d005,d005,Development
221829,Nectarios,Smeets,M,1952-02-16,1988-08-20,40000,Senior Engineer,1990-08-21,9999-01-01,9999-01-01,d005,d005,Development
85583,Sanjeeva,Hiyoshi,M,1952-02-16,1985-06-18,78410,Engineer,1999-08-24,9999-01-01,9999-01-01,d005,d005,Development
243116,Masaru,Perna,F,1952-02-16,1987-05-02,73464,Senior Staff,1997-08-23,9999-01-01,9999-01-01,d002,d002,Finance
462190,Kazuhira,Erdi,F,1952-02-16,1986-03-11,69112,Senior Staff,1995-03-11,9999-01-01,9999-01-01,d002,d002,Finance
471517,Arnd,Siochi,M,1952-02-16,1988-05-12,58296,Senior Staff,1999-06-17,9999-01-01,9999-01-01,d003,d003,Human Resources
238769,Freyja,Ducloy,F,1952-02-16,1986-01-24,40000,Staff,1997-03-23,9999-01-01,9999-01-01,d001,d001,Marketing
54933,Ashish,Dayana,M,1952-02-16,1988-02-07,49580,Senior Staff,1997-02-06,9999-01-01,9999-01-01,d001,d001,Marketing
204838,Kannan,Akazan,M,1952-02-16,1986-11-20,40000,Engineer,1994-11-20,9999-01-01,9999-01-01,d004,d004,Production
107895,Toshimitsu,Pappas,M,1952-02-16,1987-11-05,40000,Senior Staff,1995-11-05,9999-01-01,9999-01-01,d004,d004,Production
286550,Ghassan,Furudate,M,1952-02-16,1986-09-04,40000,Engineer,1999-12-14,9999-01-01,9999-01-01,d006,d006,Quality Management
265584,Jayson,Vuskovic,M,1952-02-16,1987-07-16,75695,Senior Staff,1992-07-15,9999-01-01,9999-01-01,d007,d007,Sales
60944,Renee,Pepe,M,1952-02-16,1988-08-22,78585,Senior Staff,1998-04-03,9999-01-01,9999-01-01,d007,d007,Sales
